DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
12/22/2016,7:05,,,,,,Highland avenue                 ,BUSHWICK,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3584804,PICK-UP TRUCK,,,,
12/22/2016,7:05,STATEN ISLAND,10306,40.5758321,-74.1240581,"(40.5758321, -74.1240581)",RICHMOND ROAD                   ,SUMMIT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3584885,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,7:00,BROOKLYN,11225,40.6639058,-73.9509752,"(40.6639058, -73.9509752)",NOSTRAND AVENUE                 ,EMPIRE BOULEVARD,,1,0,1,0,0,0,0,0,Driver Inexperience,,,,,3585695,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,7:00,,,40.585343,-73.9415539,"(40.585343, -73.9415539)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,3586316,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/22/2016,7:00,QUEENS,11432,40.7090495,-73.7828078,"(40.7090495, -73.7828078)",,,90-67     179 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3584873,PASSENGER VEHICLE,,,,
12/22/2016,7:00,MANHATTAN,10036,40.758981,-73.9959428,"(40.758981, -73.9959428)",WEST 41 STREET                  ,10 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3587235,PASSENGER VEHICLE,,,,
12/22/2016,7:00,BROOKLYN,11208,40.6696572,-73.8613877,"(40.6696572, -73.8613877)",,,2784      LINDEN BOULEVARD              ,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3584797,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,6:59,,,,,,,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3587861,PASSENGER VEHICLE,,,,
12/22/2016,17:30,,,,,,MERRICK BOULEVARD               ,243 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585116,PASSENGER VEHICLE,,,,
12/22/2016,17:30,STATEN ISLAND,10312,40.5446812,-74.1951415,"(40.5446812, -74.1951415)",WOODROW ROAD                    ,NIPPON AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3585901,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,17:30,QUEENS,11101,40.7497328,-73.9360965,"(40.7497328, -73.9360965)",NORTHERN BOULEVARD              ,41 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585406,PASSENGER VEHICLE,,,,
12/22/2016,17:30,MANHATTAN,10012,40.7281932,-73.9955911,"(40.7281932, -73.9955911)",MERCER STREET                   ,WEST 3 STREET,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3586742,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,17:30,BROOKLYN,11237,40.7043102,-73.9192319,"(40.7043102, -73.9192319)",DE KALB AVENUE                  ,WYCKOFF AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585098,PASSENGER VEHICLE,,,,
12/22/2016,17:30,BROOKLYN,11232,40.6531978,-74.0055789,"(40.6531978, -74.0055789)",4 AVENUE                        ,38 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3586252,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,17:30,BROOKLYN,11230,40.6193973,-73.9695659,"(40.6193973, -73.9695659)",OCEAN PARKWAY                   ,AVENUE L,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3585530,PASSENGER VEHICLE,BICYCLE,,,
12/22/2016,17:30,BROOKLYN,11213,40.6774132,-73.9303181,"(40.6774132, -73.9303181)",ATLANTIC AVENUE                 ,UTICA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3588754,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,17:25,,,,,,WEST 57 STREET                  ,,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3585578,PASSENGER VEHICLE,,,,
12/22/2016,17:22,,,,,,ASCAN AVENUE                    ,,,2,0,2,0,0,0,0,0,Driver Inattention/Distraction,,,,,3585032,PASSENGER VEHICLE,,,,
12/22/2016,17:22,QUEENS,11355,40.7524887,-73.8268873,"(40.7524887, -73.8268873)",MAIN STREET                     ,CHERRY AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3585191,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,17:20,QUEENS,11103,40.76132,-73.9170907,"(40.76132, -73.9170907)",STEINWAY STREET                 ,31 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3585398,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,17:15,,,,,,STILLWELL AVENUE                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585085,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,17:15,,,,,,EASTERN PARKWAY                 ,TRUXTON STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3585133,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,17:15,QUEENS,11422,40.6656299,-73.7392073,"(40.6656299, -73.7392073)",SUNRISE HIGHWAY                 ,BROOKVILLE BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585046,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,17:15,QUEENS,11385,40.7010458,-73.9106776,"(40.7010458, -73.9106776)",GATES AVENUE                    ,ST. NICHOLAS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585299,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,17:13,MANHATTAN,10036,40.7631229,-73.9966537,"(40.7631229, -73.9966537)",,,617       11 AVENUE                     ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3585392,TAXI,PASSENGER VEHICLE,,,
12/22/2016,17:10,,,,,,150 STREET                      ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3585167,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,17:10,QUEENS,11432,40.7063611,-73.7925261,"(40.7063611, -73.7925261)",JAMAICA AVENUE                  ,168 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,,,,3585146,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,17:10,MANHATTAN,10029,40.7979463,-73.9400231,"(40.7979463, -73.9400231)",EAST 116 STREET                 ,3RD AVE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3585626,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,17:10,MANHATTAN,10017,40.7526925,-73.9730457,"(40.7526925, -73.9730457)",3 AVENUE                        ,EAST 45 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,,,,3585123,TAXI,TAXI,,,
12/22/2016,17:00,,,40.735799,-73.8580609,"(40.735799, -73.8580609)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3585028,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,17:00,,,,,,queens midtown expressway       ,69 street,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,3585258,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/22/2016,17:00,,,,,,VICTORY BOULEVARD               ,GOLLER PLACE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3585199,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,17:00,,,,,,NORTH CONDUIT AVENUE            ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3585171,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,17:00,,,,,,CHELSEA ROAD                    ,SOUTH AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585196,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,17:00,,,,,,CALYER STREET                   ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3585271,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,17:00,,,,,,BELKNAP STREET                  ,137 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585774,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,17:00,,,,,,BAYCHESTER AVENUE               ,INTERSTATE ROUTE 95 EAST,,0,0,0,0,0,0,0,0,Unspecified,,,,,3589659,,,,,
12/22/2016,17:00,QUEENS,11413,40.6830872,-73.74679,"(40.6830872, -73.74679)",130 DRIVE                       ,220 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3585113,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/22/2016,17:00,QUEENS,11355,40.7445767,-73.8258072,"(40.7445767, -73.8258072)",58 ROAD                         ,MAIN STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3585324,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,17:00,BRONX,10456,40.8345141,-73.9177042,"(40.8345141, -73.9177042)",GRAND CONCOURSE                 ,EAST 167 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585377,PASSENGER VEHICLE,,,,
12/22/2016,16:56,BRONX,10455,40.812126,-73.9041813,"(40.812126, -73.9041813)",SOUTHERN BOULEVARD              ,EAST 149 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3585291,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,16:51,BRONX,10464,40.8592452,-73.8181284,"(40.8592452, -73.8181284)",PELHAM PARKWAY                  ,SHORE ROAD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3589655,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,16:50,,,,,,,,,1,0,0,0,0,0,1,0,Following Too Closely,Following Too Closely,Unspecified,,,3587866,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,TAXI,,
12/22/2016,16:50,,,,,,RIVERSIDE DRIVE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585246,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,16:50,QUEENS,11040,40.7518703,-73.7027913,"(40.7518703, -73.7027913)",,,271-02    UNION TURNPIKE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585056,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:50,BROOKLYN,11224,40.5807562,-73.9834003,"(40.5807562, -73.9834003)",,,2728      WEST 15 STREET                ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3586865,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,16:47,MANHATTAN,10065,40.7666089,-73.9649896,"(40.7666089, -73.9649896)",EAST 66 STREET                  ,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3588801,PICK-UP TRUCK,,,,
12/22/2016,16:47,BROOKLYN,11229,,,,,,2555      OCEAN AVENUE                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3586746,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,16:45,,,40.7303695,-73.9138714,"(40.7303695, -73.9138714)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3585005,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:45,,,,,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,3585529,,,,,
12/22/2016,16:45,BRONX,10452,40.8451897,-73.9111894,"(40.8451897, -73.9111894)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3585001,PASSENGER VEHICLE,,,,
12/22/2016,16:44,,,,,,WEST FORDHAM ROAD               ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3585733,TAXI,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:40,QUEENS,11101,40.7533047,-73.912571,"(40.7533047, -73.912571)",50 STREET                       ,NORTHERN BOULEVARD,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3585387,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
12/22/2016,16:40,,,,,,HARRISON AVENUE                 ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3586883,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:40,MANHATTAN,10023,40.7685286,-73.9815882,"(40.7685286, -73.9815882)",,,1         CENTRAL PARK WEST             ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3585238,SPORT UTILITY / STATION WAGON,TAXI,,,
12/22/2016,16:40,BROOKLYN,11214,40.5827053,-73.9862619,"(40.5827053, -73.9862619)",,,2970      CROPSEY AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3586864,PASSENGER VEHICLE,,,,
12/22/2016,16:35,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585866,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:35,BROOKLYN,11230,40.6250796,-73.9623189,"(40.6250796, -73.9623189)",EAST 14 STREET                  ,AVENUE J,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3586245,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,16:33,,,,,,3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3586918,PASSENGER VEHICLE,,,,
12/22/2016,16:31,STATEN ISLAND,10301,40.6474417,-74.0876254,"(40.6474417, -74.0876254)",,,456       RICHMOND TERRACE              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3588496,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,16:30,,,40.606182,-74.07613,"(40.606182, -74.07613)",,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3586875,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
12/22/2016,16:30,,,,,,RIVERSIDE DRIVE                 ,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,3593257,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:30,,,,,,WEST 38 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3586689,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,16:30,,,,,,VARICK STREET                   ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3585858,PASSENGER VEHICLE,,,,
12/22/2016,16:30,,,,,,MORGAN STREET                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3585057,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:30,,,,,,FLATBUSH AVENUE                 ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3587119,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:30,,,,,,122 PLACE                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585168,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,16:30,BROOKLYN,11226,40.6431849,-73.9497292,"(40.6431849, -73.9497292)",CLARENDON ROAD                  ,EAST 29 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3586188,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,16:26,,,,,,BEDFORD AVENUE                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585443,PASSENGER VEHICLE,,,,
12/22/2016,16:25,QUEENS,11102,40.7682417,-73.9242735,"(40.7682417, -73.9242735)",27 STREET                       ,30 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3585388,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:23,,,40.61018,-74.03548,"(40.61018, -74.03548)",,,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,3586323,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:22,,,,,,WEST 42 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3586091,PASSENGER VEHICLE,,,,
12/22/2016,16:20,BRONX,10454,40.8101066,-73.9277733,"(40.8101066, -73.9277733)",EAST 137 STREET                 ,LINCOLN AVENUE,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Failure to Yield Right-of-Way,,,,3592243,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,16:20,,,40.6145627,-74.1565458,"(40.6145627, -74.1565458)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3586908,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
12/22/2016,16:20,,,,,,3 AVENUE                        ,EAST 152 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585263,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:20,BROOKLYN,11203,40.6614035,-73.9412128,"(40.6614035, -73.9412128)",,,590       MAPLE STREET                  ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3588995,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:17,QUEENS,11433,40.6975752,-73.7956476,"(40.6975752, -73.7956476)",,,106-35    159 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585151,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,16:15,,,,,,EAST 161 STREET                 ,PARK AVENUE,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3586563,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,16:15,,,,,,AMSTERDAM AVENUE                ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585247,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,16:15,BRONX,10455,40.814493,-73.9022198,"(40.814493, -73.9022198)",BECK STREET                     ,SAINT JOHN AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3586149,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:13,,,,,,EAST 161 STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3586550,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,16:10,,,,,,WILSON AVENUE                   ,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,3585096,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:10,QUEENS,11417,,,,107 AVENUE                      ,CROSS BAY BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585119,SPORT UTILITY / STATION WAGON,TAXI,,,
12/22/2016,16:10,BROOKLYN,11212,40.6705326,-73.9148712,"(40.6705326, -73.9148712)",STERLING PLACE                  ,EAST NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3585141,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,16:10,BROOKLYN,11201,40.6895055,-73.9918435,"(40.6895055, -73.9918435)",,,218       ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585239,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,16:05,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585018,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,16:05,,,40.63043,-73.88593,"(40.63043, -73.88593)",,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3585102,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:05,QUEENS,11691,40.599502,-73.7540678,"(40.599502, -73.7540678)",BROOKHAVEN AVENUE               ,BEACH 20 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,,,,,3587277,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:05,BRONX,10464,40.85914,-73.81824,"(40.85914, -73.81824)",PELHAM PARKWAY                  ,SHORE ROAD,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Reaction to Other Uninvolved Vehicle,,,,3588113,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:01,,,,,,CRESTON AVENUE                  ,EAST BURNSIDE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585037,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,16:00,MANHATTAN,10013,40.7231208,-74.0062341,"(40.7231208, -74.0062341)",VARICK STREET                   ,GRAND STREET,,2,0,0,0,0,0,2,0,Unspecified,,,,,3585844,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,16:00,,,,,,WOODWARD AVENUE                 ,,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3585359,PASSENGER VEHICLE,,,,
12/22/2016,16:00,BROOKLYN,11206,40.6993198,-73.936033,"(40.6993198, -73.936033)",,,87        BEAVER STREET                 ,1,0,0,0,0,0,1,0,Accelerator Defective,Unspecified,,,,3585097,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,16:00,,,40.7607067,-73.858238,"(40.7607067, -73.858238)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3585421,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/22/2016,16:00,,,40.7213241,-73.7785336,"(40.7213241, -73.7785336)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585107,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,16:00,,,40.698254,-73.86939,"(40.698254, -73.86939)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3585027,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,16:00,,,,,,,,248       ARLENE STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3588292,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:00,,,,,,,,236       FAHY AVENUE                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585195,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,16:00,QUEENS,11415,40.7120013,-73.8254559,"(40.7120013, -73.8254559)",83 AVENUE                       ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3587021,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,16:00,QUEENS,11378,40.7295863,-73.9225603,"(40.7295863, -73.9225603)",46 STREET                       ,55 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585523,PASSENGER VEHICLE,,,,
12/22/2016,16:00,MANHATTAN,10029,40.7892055,-73.9548156,"(40.7892055, -73.9548156)",EAST 98 STREET                  ,5 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585616,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,16:00,BROOKLYN,11222,40.7277832,-73.9415619,"(40.7277832, -73.9415619)",,,274       NORMAN AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585270,PICK-UP TRUCK,,,,
12/22/2016,16:00,BRONX,10475,40.8687123,-73.8220074,"(40.8687123, -73.8220074)",,,2264      BARTOW AVENUE                 ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3586472,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,15:58,,,,,,3 AVENUE                        ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3585185,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,15:55,QUEENS,11378,40.7149529,-73.9133933,"(40.7149529, -73.9133933)",,,54-02     FLUSHING AVENUE               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3585269,PASSENGER VEHICLE,,,,
12/22/2016,15:50,,,,,,AMSTERDAM AVENUE                ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Speed,,,,3585243,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,15:50,BROOKLYN,11215,40.6641657,-73.9905454,"(40.6641657, -73.9905454)",5 AVENUE                        ,PROSPECT AVENUE,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3586250,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,15:49,,,,,,HARING STREET                   ,AVENUE R,,0,0,0,0,0,0,0,0,Unspecified,,,,,3586768,PASSENGER VEHICLE,,,,
12/22/2016,15:45,,,,,,FULTON STREET                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585110,PASSENGER VEHICLE,,,,
12/22/2016,15:45,QUEENS,11355,40.7584837,-73.820046,"(40.7584837, -73.820046)",PARSONS BOULEVARD               ,FRANKLIN AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3585165,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,15:40,QUEENS,11411,40.6899929,-73.735726,"(40.6899929, -73.735726)",119 AVENUE                      ,227 STREET,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,3585044,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
